-0.874300	-1.219000	0.392738
-0.340900	-0.940100	0.073418
-0.499000	-0.866600	0.106711
-0.503700	-1.083000	0.171875
-0.482000	-1.614000	0.205111
-0.278400	-1.668000	0.118293
-0.335900	-1.462000	0.152503
-0.431000	-1.832000	0.174579
-0.712200	-1.590000	0.296523
-0.520900	-1.407000	0.236581
-0.319900	-1.199000	0.116447
-0.702600	-1.325000	0.317688
-1.284000	-1.184000	0.527809
-1.556000	-0.793700	0.636023
-1.380000	-0.588800	0.613073
-1.287000	-0.771200	0.572858
-0.765500	-0.643500	0.163121
-0.837100	-0.838800	0.279731
-0.979000	-0.686700	0.331950
-1.170000	-0.939100	0.522880
-1.996000	-0.786200	0.743836
-3.000000	-0.600000	1.000000
-2.735000	-0.750000	0.931769
-2.685000	-0.450000	0.921349
-2.384000	-0.759100	0.842179
-2.217000	-0.450000	0.807063
-1.834000	-1.278000	0.679364
-3.000000	-1.200000	1.000000
-2.710000	-1.350000	0.919892
-1.906000	-1.910000	0.676053
-1.800000	-3.000000	0.626434
-1.950000	-2.738000	0.675697
-2.100000	-3.000000	0.722212
-2.250000	-2.700000	0.770016
-2.067000	-2.458000	0.715226
-3.000000	-3.000000	1.000000
-2.700000	-3.000000	0.908178
-3.000000	-2.700000	1.000000
-3.000000	-2.400000	1.000000
-3.000000	-1.800000	1.000000
-2.738000	-1.950000	0.923170
-3.000000	-2.100000	1.000000
-2.700000	-2.250000	0.910200
-2.458000	-2.067000	0.839137
-2.400000	-3.000000	0.815820
-2.550000	-2.550000	0.863124
-2.175000	-2.175000	0.752164
-1.853000	-2.215000	0.651875
-2.203000	-1.823000	0.767284
-3.000000	-1.500000	1.000000
-2.511000	-1.650000	0.860141
-2.186000	-1.255000	0.777252
-1.154000	-1.855000	0.437995
-1.428000	-1.597000	0.541508
-0.600000	-3.000000	0.218332
-0.750000	-2.694000	0.273442
-1.200000	-3.000000	0.428120
-1.350000	-2.681000	0.480957
-1.335000	-2.370000	0.480668
-0.900000	-3.000000	0.324518
-1.050000	-2.496000	0.380950
-0.733400	-2.365000	0.272149
-1.079000	-2.176000	0.398881
-1.500000	-3.000000	0.528704
-1.886000	-1.601000	0.680508
-1.407000	-2.066000	0.512937
-1.611000	-1.840000	0.586988
-1.650000	-2.468000	0.581974
-3.000000	-0.900000	1.000000
-2.581000	-1.050000	0.888631
-2.204000	-0.974800	0.790735
-1.526000	-1.062000	0.606704
-1.779000	-0.954900	0.680974
-1.512000	-1.336000	0.583637
-1.617000	-0.562900	0.665299
-0.710600	-1.017000	0.256903
-0.977100	-1.576000	0.394113
-1.089000	-1.320000	0.454345
-0.788100	-2.040000	0.300668
-1.031000	-1.089000	0.462428
-0.057300	-0.016600	0.012722
0.093900	-0.266100	-0.019407
-0.206200	-0.616100	0.044346
-0.416500	-0.347200	0.088929
-0.604100	-0.237700	0.128653
-0.393400	-0.563200	0.084133
-0.177200	-0.376700	0.038144
0.866600	-0.499000	-0.183497
0.766700	-0.642000	-0.162396
1.528000	-1.316000	-0.589079
1.454000	-0.901000	-0.600836
1.219000	-0.874300	-0.543452
1.325000	-0.702600	-0.589136
1.347000	-1.112000	-0.553503
1.017000	-0.710600	-0.365108
1.084000	-0.503800	-0.365036
3.000000	0.600000	-1.000000
2.718000	0.450000	-0.929388
2.410000	0.421100	-0.853737
3.000000	-0.600000	-1.000000
2.694000	-0.750000	-0.921173
3.000000	0.000000	-1.000000
2.703000	-0.150000	-0.926758
2.337000	-0.141200	-0.838466
3.000000	-0.300000	-1.000000
2.534000	-0.450000	-0.883548
3.000000	0.300000	-1.000000
2.559000	0.150000	-0.891558
1.614000	-0.482000	-0.669043
1.668000	-0.278400	-0.688678
1.462000	-0.335900	-0.647347
2.020000	-0.708700	-0.752806
2.137000	-1.020000	-0.771108
1.832000	-0.431000	-0.718732
2.049000	-0.375000	-0.768938
2.354000	-0.734000	-0.834787
1.688000	-0.755900	-0.669095
1.773000	-1.196000	-0.665861
1.407000	-0.520900	-0.623418
0.743700	-2.317000	-0.276177
0.529100	-2.120000	-0.202691
1.200000	-3.000000	-0.427814
1.050000	-2.718000	-0.377820
0.600000	-3.000000	-0.217992
0.450000	-2.718000	-0.164886
0.000000	-3.000000	0.000211
-0.150000	-2.703000	0.055422
-0.141200	-2.337000	0.053501
0.300000	-3.000000	-0.109574
0.150000	-2.559000	-0.055425
0.900000	-3.000000	-0.324298
0.750000	-2.608000	-0.273756
0.421300	-2.410000	-0.157258
0.157400	-2.093000	-0.061217
1.154000	-1.808000	-0.439530
1.236000	-2.088000	-0.455261
1.674000	-1.862000	-0.606111
3.000000	-1.200000	-1.000000
2.671000	-1.350000	-0.909060
3.000000	-3.000000	-1.000000
3.000000	-2.700000	-1.000000
2.700000	-3.000000	-0.908174
2.400000	-3.000000	-0.815585
2.550000	-2.671000	-0.862758
3.000000	-2.400000	-1.000000
3.000000	-1.800000	-1.000000
2.718000	-1.950000	-0.917280
3.000000	-2.100000	-1.000000
2.608000	-2.250000	-0.882462
1.800000	-3.000000	-0.626502
1.650000	-2.733000	-0.578948
2.011000	-2.305000	-0.699564
1.950000	-2.671000	-0.675953
2.250000	-2.468000	-0.771405
2.100000	-3.000000	-0.721966
1.738000	-2.402000	-0.611685
2.364000	-1.991000	-0.812085
3.000000	-1.500000	-1.000000
2.468000	-1.650000	-0.847789
1.938000	-2.024000	-0.682584
2.115000	-1.712000	-0.743974
1.525000	-2.134000	-0.549082
1.500000	-3.000000	-0.528474
1.350000	-2.595000	-0.481200
1.035000	-2.300000	-0.379877
0.793800	-1.556000	-0.330051
0.588800	-1.380000	-0.265253
0.939100	-1.170000	-0.422012
0.771200	-1.287000	-0.347326
-0.000000	-1.500000	0.000091
0.334400	-1.665000	-0.141462
0.109900	-1.690000	-0.046419
0.101700	-1.160000	-0.031987
0.000000	-1.000000	0.000103
0.178000	-0.663300	-0.037425
0.500600	-0.865700	-0.106430
0.342500	-0.939500	-0.072488
0.349500	-0.748300	-0.073988
0.173900	-0.984800	-0.036694
0.306400	-1.142000	-0.103251
0.194300	-1.487000	-0.088244
0.525800	-1.126000	-0.191222
0.686700	-0.979000	-0.233039
0.395200	-1.447000	-0.179418
0.611400	-1.756000	-0.247086
0.978300	-1.405000	-0.408505
0.245300	-1.878000	-0.098909
0.879500	-1.818000	-0.343175
