0.294100	0.698900	-0.007456
0.212900	0.660600	-0.009573
0.252900	0.475800	-0.014768
0.160500	0.458900	-0.016462
0.158300	0.567100	-0.013127
0.261800	0.569300	-0.011854
0.027200	0.386100	-0.019471
-0.157600	0.490900	-0.015568
0.004600	0.597100	-0.012842
0.005300	0.710300	-0.009073
-0.105500	0.588400	-0.012861
-0.042500	0.492000	-0.016244
0.099800	0.658200	-0.010540
0.064200	0.507300	-0.015687
0.449000	0.347000	-0.013827
0.355100	0.317900	-0.016843
0.419700	0.443200	-0.012415
0.622700	0.432900	-0.007461
0.919800	0.392500	-0.000000
0.779400	0.397500	-0.003711
0.716500	0.250900	-0.007452
0.991600	0.129500	0.000000
0.899100	0.180600	-0.002412
0.887900	0.057700	-0.003252
0.793500	0.180900	-0.005652
0.964700	0.263500	-0.000000
0.813300	0.283100	-0.004151
0.673100	0.343300	-0.007573
0.104800	0.994500	0.000000
0.146600	0.878200	-0.003260
0.347300	0.937800	0.000000
0.379200	0.846800	-0.002075
0.223900	0.974600	-0.000000
0.248900	0.875400	-0.002616
0.488200	0.644100	-0.005807
0.582800	0.812600	-0.000000
0.779800	0.626100	0.000000
0.679600	0.593800	-0.002843
0.687500	0.726200	0.000000
0.598100	0.660300	-0.003219
0.468400	0.883500	0.000000
0.468700	0.756200	-0.003262
0.857700	0.514100	-0.000000
0.706800	0.492100	-0.004141
0.560200	0.555900	-0.006467
0.520300	0.443100	-0.009965
0.561000	0.338400	-0.010937
0.454500	0.543000	-0.009150
0.149100	0.760100	-0.006970
0.302500	0.788300	-0.004684
0.375700	0.661400	-0.007377
0.351300	0.517000	-0.011912
-0.100400	-0.018300	-0.025393
-0.131400	0.267700	-0.021887
-0.095100	0.162800	-0.024267
0.099700	0.218800	-0.023151
0.157400	0.306100	-0.020685
0.275700	0.116000	-0.021807
0.108700	0.033900	-0.025313
0.241500	0.022400	-0.023168
0.186600	0.160500	-0.023072
0.065000	0.124500	-0.024988
-0.019500	0.069900	-0.025678
0.388100	-0.286300	-0.016648
0.257000	-0.129700	-0.022108
0.137100	-0.284000	-0.021434
0.047200	-0.141200	-0.024780
